Fecha,Hora,Valor,Máximo,Mínimo
19/11/2011,17:30:00,292.554,292.554,292.554
19/11/2011,17:45:00,294.739,294.739,294.739
19/11/2011,18:00:00,317.121,317.121,317.121
19/11/2011,18:15:00,342.286,17.702,17.702
19/11/2011,18:30:00,332.978,332.978,332.978
19/11/2011,18:45:00,347.914,347.914,347.914
19/11/2011,19:00:00,347.889,347.889,347.889
19/11/2011,19:15:00,318.836,318.836,318.836
19/11/2011,19:30:00,319.245,319.245,319.245
19/11/2011,19:45:00,333.607,333.607,333.607
19/11/2011,20:00:00,334.431,334.431,334.431
19/11/2011,20:15:00,337.654,337.654,337.654
19/11/2011,20:30:00,342.836,342.836,342.836
19/11/2011,20:45:00,340.248,340.248,340.248
19/11/2011,21:00:00,339.448,339.448,339.448
19/11/2011,21:15:00,339.656,339.656,339.656
19/11/2011,21:30:00,339.662,339.662,339.662
19/11/2011,21:45:00,334.443,334.443,334.443
19/11/2011,22:00:00,315.577,315.577,315.577
19/11/2011,22:15:00,307.905,307.905,307.905
19/11/2011,22:30:00,335.554,335.554,335.554
19/11/2011,22:45:00,354.243,354.243,354.243
19/11/2011,23:00:00,354.243,354.243,354.243
19/11/2011,23:15:00,354.249,354.249,354.249
19/11/2011,23:30:00,320.136,320.136,320.136
19/11/2011,23:45:00,318.122,318.122,318.122
20/11/2011,0:00:00,324.159,324.159,324.159
20/11/2011,0:15:00,291.95,291.95,291.95
20/11/2011,0:30:00,301.062,301.062,301.062
20/11/2011,0:45:00,298.218,298.218,298.218
20/11/2011,1:00:00,337.867,22.121,22.121
20/11/2011,1:15:00,317.701,317.701,317.701
20/11/2011,1:30:00,329.463,329.463,329.463
20/11/2011,1:45:00,283.075,283.075,283.075
20/11/2011,2:00:00,342.079,342.079,342.079
20/11/2011,2:15:00,338.41,338.41,338.41
20/11/2011,2:30:00,338.636,21.351,21.351
20/11/2011,2:45:00,327.857,327.857,327.857
20/11/2011,3:00:00,317.536,317.536,317.536
20/11/2011,3:15:00,317.329,317.329,317.329
20/11/2011,3:30:00,326.014,326.014,326.014
20/11/2011,3:45:00,333.851,333.851,333.851
20/11/2011,4:00:00,326.057,326.057,326.057
20/11/2011,4:15:00,319.508,319.508,319.508
20/11/2011,4:30:00,317.371,317.371,317.371
20/11/2011,4:45:00,322.144,322.144,322.144
20/11/2011,5:00:00,345.179,345.179,345.179
20/11/2011,5:15:00,360.945,-0.957,-0.957
20/11/2011,5:30:00,11.549,11.549,11.549
20/11/2011,5:45:00,17.982,17.982,17.982
20/11/2011,6:00:00,19.746,19.746,19.746
20/11/2011,6:15:00,19.746,19.746,19.746
20/11/2011,6:30:00,26.851,26.851,26.851
20/11/2011,6:45:00,258.715,258.715,258.715
20/11/2011,7:00:00,329.725,329.725,329.725
20/11/2011,7:15:00,299.707,299.707,299.707
20/11/2011,7:30:00,239.385,239.385,239.385
20/11/2011,7:45:00,263.476,263.476,263.476
20/11/2011,8:00:00,281.158,281.158,281.158
20/11/2011,8:15:00,199.718,199.718,199.718
20/11/2011,8:30:00,195.36,195.36,195.36
20/11/2011,8:45:00,181.633,181.633,181.633
20/11/2011,9:00:00,161.405,161.405,161.405
20/11/2011,9:15:00,184.91,184.91,184.91
20/11/2011,9:30:00,174.65,174.65,174.65
20/11/2011,9:45:00,169.438,169.438,169.438
20/11/2011,10:00:00,149.888,149.888,149.888
20/11/2011,10:15:00,140.488,140.488,140.488
20/11/2011,10:30:00,185.167,185.167,185.167
20/11/2011,10:45:00,190.977,190.977,190.977
20/11/2011,11:00:00,176.866,176.866,176.866
20/11/2011,11:15:00,195.964,195.964,195.964
20/11/2011,11:30:00,201.177,201.177,201.177
20/11/2011,11:45:00,195.921,195.921,195.921
20/11/2011,12:00:00,249.908,249.908,249.908
20/11/2011,12:15:00,265.484,265.484,265.484
20/11/2011,12:30:00,281.348,281.348,281.348
20/11/2011,12:45:00,268.469,268.469,268.469
20/11/2011,13:00:00,312.043,47.945,47.945
20/11/2011,13:15:00,253.637,253.637,253.637
20/11/2011,13:30:00,296.399,63.589,63.589
20/11/2011,13:45:00,264.953,264.953,264.953
20/11/2011,14:00:00,306.757,53.231,53.231
20/11/2011,14:15:00,249.932,249.932,249.932
20/11/2011,14:30:00,313.624,46.364,46.364
20/11/2011,14:45:00,56.698,56.698,56.698
20/11/2011,15:00:00,233.178,233.178,233.178
20/11/2011,15:15:00,83.944,83.944,83.944
20/11/2011,15:30:00,287.238,287.238,287.238
20/11/2011,15:45:00,322.157,37.831,37.831
20/11/2011,16:00:00,266.314,266.314,266.314
20/11/2011,16:15:00,285.962,285.962,285.962
20/11/2011,16:30:00,293.341,293.341,293.341
20/11/2011,16:45:00,312.623,312.623,312.623
20/11/2011,17:00:00,303.919,303.919,303.919
20/11/2011,17:15:00,294.379,294.379,294.379
20/11/2011,17:30:00,293.97,293.97,293.97
20/11/2011,17:45:00,318.909,318.909,318.909
20/11/2011,18:00:00,316.535,316.535,316.535
20/11/2011,18:15:00,328.236,328.236,328.236
20/11/2011,18:30:00,321.082,321.082,321.082
20/11/2011,18:45:00,330.897,330.897,330.897
20/11/2011,19:00:00,337.135,337.135,337.135
20/11/2011,19:15:00,327.412,327.412,327.412
20/11/2011,19:30:00,297.419,297.419,297.419
20/11/2011,19:45:00,306.128,306.128,306.128
20/11/2011,20:00:00,294.245,294.245,294.245
20/11/2011,20:15:00,320.441,320.441,320.441
20/11/2011,20:30:00,324.171,35.817,35.817
20/11/2011,20:45:00,329.414,329.414,329.414
20/11/2011,21:00:00,336.866,336.866,336.866
20/11/2011,21:15:00,303.931,303.931,303.931
20/11/2011,21:30:00,327.027,327.027,327.027
20/11/2011,21:45:00,326.911,326.911,326.911
20/11/2011,22:00:00,312.482,312.482,312.482
20/11/2011,22:15:00,316.041,316.041,316.041
20/11/2011,22:30:00,297.174,297.174,297.174
20/11/2011,22:45:00,298.835,298.835,298.835
20/11/2011,23:00:00,310.926,310.926,310.926
20/11/2011,23:15:00,302.002,302.002,302.002
20/11/2011,23:30:00,301.532,301.532,301.532
20/11/2011,23:45:00,313.471,313.471,313.471
21/11/2011,0:00:00,325.202,325.202,325.202
21/11/2011,0:15:00,302.283,302.283,302.283
21/11/2011,0:30:00,294.348,294.348,294.348
21/11/2011,0:45:00,304.206,304.206,304.206
21/11/2011,1:00:00,325.593,325.593,325.593
21/11/2011,1:15:00,310.297,310.297,310.297
21/11/2011,1:30:00,309.882,309.882,309.882
21/11/2011,1:45:00,316.248,316.248,316.248
21/11/2011,2:00:00,308.301,308.301,308.301
21/11/2011,2:15:00,305.677,305.677,305.677
21/11/2011,2:30:00,300.769,300.769,300.769
21/11/2011,2:45:00,326.185,326.185,326.185
21/11/2011,3:00:00,320.057,320.057,320.057
21/11/2011,3:15:00,333.387,333.387,333.387
21/11/2011,3:30:00,337.684,337.684,337.684
21/11/2011,3:45:00,356.868,356.868,356.868
21/11/2011,4:00:00,349.244,349.244,349.244
21/11/2011,4:15:00,322.15,37.837,37.837
21/11/2011,4:30:00,56.991,56.991,56.991
21/11/2011,4:45:00,46.389,46.389,46.389
21/11/2011,5:00:00,36.904,36.904,36.904
21/11/2011,5:15:00,41.182,41.182,41.182
21/11/2011,5:30:00,7.429,7.429,7.429
21/11/2011,5:45:00,336.073,336.073,336.073
21/11/2011,6:00:00,316.871,316.871,316.871
21/11/2011,6:15:00,358.589,1.399,1.399
21/11/2011,6:30:00,357.899,357.899,357.899
21/11/2011,6:45:00,354.762,354.762,354.762
21/11/2011,7:00:00,354.756,5.232,5.232
21/11/2011,7:15:00,50.447,50.447,50.447
21/11/2011,7:30:00,147.477,147.477,147.477
21/11/2011,7:45:00,143.162,143.162,143.162
21/11/2011,8:00:00,146.018,146.018,146.018
21/11/2011,8:15:00,128.403,128.403,128.403
21/11/2011,8:30:00,144.138,144.138,144.138
21/11/2011,8:45:00,73.11,73.11,73.11
21/11/2011,9:00:00,86.392,86.392,86.392
21/11/2011,9:15:00,161.454,161.454,161.454
21/11/2011,9:30:00,174.595,174.595,174.595
21/11/2011,9:45:00,183.537,183.537,183.537
21/11/2011,10:00:00,147.861,147.861,147.861
21/11/2011,10:15:00,107.87,107.87,107.87
21/11/2011,10:30:00,95.181,95.181,95.181
21/11/2011,10:45:00,130.24,130.24,130.24
21/11/2011,11:00:00,175.358,175.358,175.358
21/11/2011,11:15:00,257.977,257.977,257.977
21/11/2011,11:30:00,250.671,250.671,250.671
21/11/2011,11:45:00,277.631,277.631,277.631
21/11/2011,12:00:00,205.827,205.827,205.827
21/11/2011,12:15:00,85.873,85.873,85.873
21/11/2011,12:30:00,224.7,224.7,224.7
21/11/2011,12:45:00,165.69,165.69,165.69
21/11/2011,13:00:00,147.52,147.52,147.52
21/11/2011,13:15:00,161.82,161.82,161.82
21/11/2011,13:30:00,60.781,60.781,60.781
21/11/2011,13:45:00,40.621,40.621,40.621
21/11/2011,14:00:00,73.983,73.983,73.983
21/11/2011,14:15:00,78.042,78.042,78.042
21/11/2011,14:30:00,91.214,91.214,91.214
21/11/2011,14:45:00,273.871,273.871,273.871
21/11/2011,15:00:00,268.829,268.829,268.829
21/11/2011,15:15:00,275.799,275.799,275.799
21/11/2011,15:30:00,275.793,275.793,275.793
21/11/2011,15:45:00,268.683,268.683,268.683
21/11/2011,16:00:00,186.784,186.784,186.784
21/11/2011,16:15:00,188.31,188.31,188.31
21/11/2011,16:30:00,188.231,188.231,188.231
21/11/2011,16:45:00,177.159,177.159,177.159
21/11/2011,17:00:00,148.386,148.386,148.386
21/11/2011,17:15:00,111.392,111.392,111.392
21/11/2011,17:30:00,86.447,86.447,86.447
21/11/2011,17:45:00,66.695,66.695,66.695
21/11/2011,18:00:00,88.003,88.003,88.003
21/11/2011,18:15:00,61.898,61.898,61.898
21/11/2011,18:30:00,61.892,61.892,61.892
21/11/2011,18:45:00,333.186,333.186,333.186
21/11/2011,19:00:00,328.59,328.59,328.59
21/11/2011,19:15:00,323.341,323.341,323.341
21/11/2011,19:30:00,293.091,293.091,293.091
21/11/2011,19:45:00,326.368,326.368,326.368
21/11/2011,20:00:00,337.983,337.983,337.983
21/11/2011,20:15:00,317.237,317.237,317.237
21/11/2011,20:30:00,315.54,315.54,315.54
21/11/2011,20:45:00,307.227,307.227,307.227
21/11/2011,21:00:00,320.997,320.997,320.997
21/11/2011,21:15:00,321.326,321.326,321.326
21/11/2011,21:30:00,310.309,310.309,310.309
21/11/2011,21:45:00,302.131,302.131,302.131
21/11/2011,22:00:00,297.419,297.419,297.419
21/11/2011,22:15:00,281.36,281.36,281.36
21/11/2011,22:30:00,302.759,302.759,302.759
21/11/2011,22:45:00,337.971,337.971,337.971
21/11/2011,23:00:00,337.989,21.998,21.998
21/11/2011,23:15:00,30.251,30.251,30.251
21/11/2011,23:30:00,30.208,30.208,30.208
21/11/2011,23:45:00,26.314,26.314,26.314
22/11/2011,0:00:00,303.107,303.107,303.107
22/11/2011,0:15:00,296.253,296.253,296.253
22/11/2011,0:30:00,312.629,312.629,312.629
22/11/2011,0:45:00,322.871,322.871,322.871
22/11/2011,1:00:00,322.608,322.608,322.608
22/11/2011,1:15:00,301.96,301.96,301.96
22/11/2011,1:30:00,322.492,322.492,322.492
22/11/2011,1:45:00,314.155,314.155,314.155
22/11/2011,2:00:00,316.706,316.706,316.706
22/11/2011,2:15:00,320.673,320.673,320.673
22/11/2011,2:30:00,299.378,299.378,299.378
22/11/2011,2:45:00,343.867,343.867,343.867
22/11/2011,3:00:00,330.891,330.891,330.891
22/11/2011,3:15:00,330.891,29.097,29.097
22/11/2011,3:30:00,29.097,29.097,29.097
22/11/2011,3:45:00,29.091,29.091,29.091
22/11/2011,4:00:00,29.091,29.091,29.091
22/11/2011,4:15:00,29.097,29.097,29.097
22/11/2011,4:30:00,29.091,29.091,29.091
22/11/2011,4:45:00,29.097,29.097,29.097
22/11/2011,5:00:00,29.097,29.097,29.097
22/11/2011,5:15:00,35.793,35.793,35.793
22/11/2011,5:30:00,57.711,57.711,57.711
22/11/2011,5:45:00,64.01,64.01,64.01
22/11/2011,6:00:00,71.377,71.377,71.377
22/11/2011,6:15:00,103.03,103.03,103.03
22/11/2011,6:30:00,101.767,101.767,101.767
22/11/2011,6:45:00,102.078,102.078,102.078
22/11/2011,7:00:00,120.847,120.847,120.847
22/11/2011,7:15:00,155.582,155.582,155.582
22/11/2011,7:30:00,165.061,165.061,165.061
22/11/2011,7:45:00,106.119,106.119,106.119
22/11/2011,8:00:00,127.268,127.268,127.268
22/11/2011,8:15:00,120.847,120.847,120.847
22/11/2011,8:30:00,118.796,118.796,118.796
22/11/2011,8:45:00,123.85,123.85,123.85
22/11/2011,9:00:00,143.595,143.595,143.595
22/11/2011,9:15:00,113.675,113.675,113.675
22/11/2011,9:30:00,101.156,101.156,101.156
22/11/2011,9:45:00,103.744,103.744,103.744
22/11/2011,10:00:00,94.418,94.418,94.418
22/11/2011,10:15:00,89.706,89.706,89.706
22/11/2011,10:30:00,101.291,101.291,101.291
22/11/2011,10:45:00,146.433,146.433,146.433
22/11/2011,11:00:00,136.136,136.136,136.136
22/11/2011,11:15:00,99.148,99.148,99.148
22/11/2011,11:30:00,78.475,78.475,78.475
22/11/2011,11:45:00,134.482,134.482,134.482
22/11/2011,12:00:00,62.99,62.99,62.99
22/11/2011,12:15:00,164.262,164.262,164.262
22/11/2011,12:30:00,165.544,165.544,165.544
22/11/2011,12:45:00,188.457,188.457,188.457
22/11/2011,13:00:00,178.453,178.453,178.453
22/11/2011,13:15:00,179.667,179.667,179.667
22/11/2011,13:30:00,170.726,170.726,170.726
22/11/2011,13:45:00,143.76,143.76,143.76
22/11/2011,14:00:00,50.496,50.496,50.496
22/11/2011,14:15:00,147.861,147.861,147.861
22/11/2011,14:30:00,205.962,205.962,205.962
22/11/2011,14:45:00,255.523,255.523,255.523
22/11/2011,15:00:00,200.926,200.926,200.926
22/11/2011,15:15:00,160.24,160.24,160.24
22/11/2011,15:30:00,282.153,282.153,282.153
22/11/2011,15:45:00,293.012,293.012,293.012
22/11/2011,16:00:00,279.913,279.913,279.913
22/11/2011,16:15:00,287.183,287.183,287.183
22/11/2011,16:30:00,292.963,292.963,292.963
22/11/2011,16:45:00,287,287,287
22/11/2011,17:00:00,284.851,284.851,284.851
22/11/2011,17:15:00,279.163,279.163,279.163
22/11/2011,17:30:00,295.471,295.471,295.471
22/11/2011,17:45:00,289.966,289.966,289.966
22/11/2011,18:00:00,301.966,301.966,301.966
22/11/2011,18:15:00,295.276,295.276,295.276
22/11/2011,18:30:00,293.073,293.073,293.073
22/11/2011,18:45:00,291.736,291.736,291.736
22/11/2011,19:00:00,335.591,335.591,335.591
22/11/2011,19:15:00,284.149,284.149,284.149
22/11/2011,19:30:00,290.521,290.521,290.521
22/11/2011,19:45:00,319.3,319.3,319.3
22/11/2011,20:00:00,303.974,303.974,303.974
22/11/2011,20:15:00,303.962,303.962,303.962
22/11/2011,20:30:00,303.974,303.974,303.974
22/11/2011,20:45:00,303.968,303.968,303.968
22/11/2011,21:00:00,245.294,245.294,245.294
22/11/2011,21:15:00,163.865,163.865,163.865
22/11/2011,21:30:00,163.865,163.865,163.865
22/11/2011,21:45:00,163.865,163.865,163.865
22/11/2011,22:00:00,163.865,163.865,163.865
22/11/2011,22:15:00,163.865,163.865,163.865
22/11/2011,22:30:00,96.573,96.573,96.573
22/11/2011,22:45:00,52.724,52.724,52.724
22/11/2011,23:00:00,130.606,130.606,130.606
22/11/2011,23:15:00,105.166,105.166,105.166
22/11/2011,23:30:00,102.365,102.365,102.365
22/11/2011,23:45:00,102.365,102.365,102.365
23/11/2011,0:00:00,65.407,65.407,65.407
23/11/2011,0:15:00,76.241,76.241,76.241
23/11/2011,0:30:00,71.67,71.67,71.67
23/11/2011,0:45:00,84.133,84.133,84.133
23/11/2011,1:00:00,89.346,89.346,89.346
23/11/2011,1:15:00,60.775,60.775,60.775
23/11/2011,1:30:00,67.104,67.104,67.104
23/11/2011,1:45:00,67.281,67.281,67.281
23/11/2011,2:00:00,84.75,84.75,84.75
23/11/2011,2:15:00,85.202,85.202,85.202
23/11/2011,2:30:00,36.592,36.592,36.592
23/11/2011,2:45:00,65.188,65.188,65.188
23/11/2011,3:00:00,65.609,65.609,65.609
23/11/2011,3:15:00,82.473,82.473,82.473
23/11/2011,3:30:00,82.467,82.467,82.467
23/11/2011,3:45:00,82.467,82.467,82.467
23/11/2011,4:00:00,82.467,82.467,82.467
23/11/2011,4:15:00,82.467,82.467,82.467
23/11/2011,4:30:00,69.93,69.93,69.93
23/11/2011,4:45:00,60.72,60.72,60.72
23/11/2011,5:00:00,60.72,60.72,60.72
23/11/2011,5:15:00,60.726,60.726,60.726
23/11/2011,5:30:00,60.726,60.726,60.726
23/11/2011,5:45:00,60.726,60.726,60.726
23/11/2011,6:00:00,13.057,13.057,13.057
23/11/2011,6:15:00,11.152,11.152,11.152
23/11/2011,6:30:00,43.495,43.495,43.495
23/11/2011,6:45:00,43.502,43.502,43.502
23/11/2011,7:00:00,46.968,46.968,46.968
23/11/2011,7:15:00,94.204,94.204,94.204
23/11/2011,7:30:00,106.296,106.296,106.296
23/11/2011,7:45:00,155.235,155.235,155.235
23/11/2011,8:00:00,175.12,175.12,175.12
23/11/2011,8:15:00,174.723,174.723,174.723
23/11/2011,8:30:00,172.148,172.148,172.148
23/11/2011,8:45:00,170.372,170.372,170.372
23/11/2011,9:00:00,141.361,141.361,141.361
23/11/2011,9:15:00,138.425,138.425,138.425
23/11/2011,9:30:00,120.261,120.261,120.261
23/11/2011,9:45:00,75.259,75.259,75.259
23/11/2011,10:00:00,69.173,69.173,69.173
23/11/2011,10:15:00,135.697,135.697,135.697
23/11/2011,10:30:00,179.49,179.49,179.49
23/11/2011,10:45:00,182.676,182.676,182.676
23/11/2011,11:00:00,185.631,185.631,185.631
23/11/2011,11:15:00,201.726,201.726,201.726
23/11/2011,11:30:00,149.277,149.277,149.277
23/11/2011,11:45:00,120.67,120.67,120.67
23/11/2011,12:00:00,72.958,72.958,72.958
23/11/2011,12:15:00,205.022,205.022,205.022
23/11/2011,12:30:00,170.811,170.811,170.811
23/11/2011,12:45:00,137.735,137.735,137.735
23/11/2011,13:00:00,232.421,232.421,232.421
23/11/2011,13:15:00,357.6,357.6,357.6
23/11/2011,13:30:00,337.178,337.178,337.178
23/11/2011,13:45:00,294.672,294.672,294.672
23/11/2011,14:00:00,307.184,307.184,307.184
23/11/2011,14:15:00,274.658,274.658,274.658
23/11/2011,14:30:00,339.973,20.015,20.015
23/11/2011,14:45:00,288.648,288.648,288.648
23/11/2011,15:00:00,236.468,236.468,236.468
23/11/2011,15:15:00,225.573,225.573,225.573
23/11/2011,15:30:00,314.704,314.704,314.704
23/11/2011,15:45:00,173.362,173.362,173.362
23/11/2011,16:00:00,154.551,154.551,154.551
23/11/2011,16:15:00,181.035,181.035,181.035
23/11/2011,16:30:00,174.229,174.229,174.229
23/11/2011,16:45:00,45.827,45.827,45.827
23/11/2011,17:00:00,8.705,8.705,8.705
23/11/2011,17:15:00,17.982,17.982,17.982
23/11/2011,17:30:00,272.803,272.803,272.803
23/11/2011,17:45:00,304.468,304.468,304.468
23/11/2011,18:00:00,192.662,192.662,192.662
23/11/2011,18:15:00,240.997,240.997,240.997
23/11/2011,18:30:00,241.003,241.003,241.003
23/11/2011,18:45:00,241.003,241.003,241.003
23/11/2011,19:00:00,240.997,240.997,240.997
23/11/2011,19:15:00,240.997,240.997,240.997
23/11/2011,19:30:00,240.99,240.99,240.99
23/11/2011,19:45:00,240.99,240.99,240.99
23/11/2011,20:00:00,240.99,240.99,240.99
23/11/2011,20:15:00,285.742,285.742,285.742
23/11/2011,20:30:00,302.918,302.918,302.918
23/11/2011,20:45:00,302.912,302.912,302.912
23/11/2011,21:00:00,302.918,302.918,302.918
23/11/2011,21:15:00,302.918,302.918,302.918
23/11/2011,21:30:00,302.918,302.918,302.918
23/11/2011,21:45:00,319.318,319.318,319.318
23/11/2011,22:00:00,299.811,299.811,299.811
23/11/2011,22:15:00,267.578,92.41,92.41
23/11/2011,22:30:00,29.921,29.921,29.921
23/11/2011,22:45:00,51.003,51.003,51.003
23/11/2011,23:00:00,56.74,56.74,56.74
23/11/2011,23:15:00,56.74,56.74,56.74
23/11/2011,23:30:00,56.734,56.734,56.734
23/11/2011,23:45:00,129.886,129.886,129.886
24/11/2011,0:00:00,129.88,129.88,129.88
24/11/2011,0:15:00,129.88,129.88,129.88
24/11/2011,0:30:00,129.886,129.886,129.886
24/11/2011,0:45:00,111.27,111.27,111.27
24/11/2011,1:00:00,294.629,294.629,294.629
24/11/2011,1:15:00,288.275,288.275,288.275
24/11/2011,1:30:00,297.73,297.73,297.73
24/11/2011,1:45:00,302.857,302.857,302.857
24/11/2011,2:00:00,303.229,303.229,303.229
24/11/2011,2:15:00,318.378,318.378,318.378
24/11/2011,2:30:00,293.219,293.219,293.219
24/11/2011,2:45:00,287.525,287.525,287.525
24/11/2011,3:00:00,271.631,271.631,271.631
24/11/2011,3:15:00,277.026,277.026,277.026
24/11/2011,3:30:00,279.718,279.718,279.718
24/11/2011,3:45:00,273.108,273.108,273.108
24/11/2011,4:00:00,284.094,284.094,284.094
24/11/2011,4:15:00,277.869,277.869,277.869
24/11/2011,4:30:00,284.143,284.143,284.143
24/11/2011,4:45:00,327.149,32.839,32.839
24/11/2011,5:00:00,19.642,19.642,19.642
24/11/2011,5:15:00,28.987,28.987,28.987
24/11/2011,5:30:00,22.804,22.804,22.804
24/11/2011,5:45:00,52.413,52.413,52.413
24/11/2011,6:00:00,335.047,335.047,335.047
24/11/2011,6:15:00,332.35,332.35,332.35
24/11/2011,6:30:00,296.015,296.015,296.015
24/11/2011,6:45:00,301.734,301.734,301.734
24/11/2011,7:00:00,318.604,318.604,318.604
24/11/2011,7:15:00,339.198,339.198,339.198
24/11/2011,7:30:00,339.198,339.198,339.198
24/11/2011,7:45:00,355.372,355.372,355.372
24/11/2011,8:00:00,321.87,38.118,38.118
24/11/2011,8:15:00,356.526,356.526,356.526
24/11/2011,8:30:00,319.025,40.962,40.962
24/11/2011,8:45:00,44.68,44.68,44.68
24/11/2011,9:00:00,43.52,43.52,43.52
24/11/2011,9:15:00,43.52,43.52,43.52
24/11/2011,9:30:00,54.488,54.488,54.488
24/11/2011,9:45:00,169.175,169.175,169.175
24/11/2011,10:00:00,172.557,172.557,172.557
24/11/2011,10:15:00,151.456,151.456,151.456
24/11/2011,10:30:00,151.853,151.853,151.853
24/11/2011,10:45:00,173.234,173.234,173.234
24/11/2011,11:00:00,181.48,181.48,181.48
24/11/2011,11:15:00,171.336,171.336,171.336
24/11/2011,11:30:00,160.648,160.648,160.648
24/11/2011,11:45:00,68.099,68.099,68.099
24/11/2011,12:00:00,103.061,103.061,103.061
24/11/2011,12:15:00,74.178,74.178,74.178
24/11/2011,12:30:00,66.598,66.598,66.598
24/11/2011,12:45:00,92.685,92.685,92.685
24/11/2011,13:00:00,130.063,130.063,130.063
24/11/2011,13:15:00,63.93,63.93,63.93
24/11/2011,13:30:00,107.663,107.663,107.663
24/11/2011,13:45:00,105.337,105.337,105.337
24/11/2011,14:00:00,172.032,172.032,172.032
24/11/2011,14:15:00,99.307,99.307,99.307
24/11/2011,14:30:00,102.945,102.945,102.945
24/11/2011,14:45:00,78.396,78.396,78.396
24/11/2011,15:00:00,126.212,126.212,126.212
24/11/2011,15:15:00,93.747,93.747,93.747
24/11/2011,15:30:00,75.582,75.582,75.582
24/11/2011,15:45:00,91.598,91.598,91.598
24/11/2011,16:00:00,116.11,116.11,116.11
24/11/2011,16:15:00,168.962,168.962,168.962
24/11/2011,16:30:00,179.472,179.472,179.472
24/11/2011,16:45:00,159.184,159.184,159.184
24/11/2011,17:00:00,183.861,183.861,183.861
24/11/2011,17:15:00,172.728,172.728,172.728
24/11/2011,17:30:00,172.728,172.728,172.728
24/11/2011,17:45:00,172.538,172.538,172.538
24/11/2011,18:00:00,166.056,166.056,166.056
24/11/2011,18:15:00,166.056,166.056,166.056
24/11/2011,18:30:00,153.379,153.379,153.379
24/11/2011,18:45:00,98.349,98.349,98.349
24/11/2011,19:00:00,98.349,98.349,98.349
24/11/2011,19:15:00,94.955,94.955,94.955
24/11/2011,19:30:00,94.955,94.955,94.955
24/11/2011,19:45:00,59.029,59.029,59.029
24/11/2011,20:00:00,59.023,59.023,59.023
24/11/2011,20:15:00,59.023,59.023,59.023
24/11/2011,20:30:00,59.023,59.023,59.023
24/11/2011,20:45:00,64.815,64.815,64.815
24/11/2011,21:00:00,64.815,64.815,64.815
24/11/2011,21:15:00,71.389,71.389,71.389
24/11/2011,21:30:00,70.522,70.522,70.522
