med_fecha;med_hora;med_valor;med_maximo;med_minimo
23/11/2011;2:40:00;2.335;2.335;2.335
23/11/2011;2:45:00;2.207;2.207;2.207
23/11/2011;2:50:00;2.076;2.076;2.076
23/11/2011;2:55:00;1.9;1.9;1.9
23/11/2011;3:00:00;1.769;1.769;1.769
23/11/2011;3:05:00;1.923;1.923;1.923
23/11/2011;3:10:00;1.861;1.861;1.861
23/11/2011;3:15:00;1.566;1.566;1.566
23/11/2011;3:20:00;1.347;1.347;1.347
23/11/2011;3:25:00;1.244;1.244;1.244
23/11/2011;3:30:00;0.979;0.979;0.979
23/11/2011;3:35:00;0.835;0.835;0.835
23/11/2011;3:40:00;0.678;0.678;0.678
23/11/2011;3:45:00;0.97;0.97;0.97
23/11/2011;3:50:00;0.93;0.93;0.93
23/11/2011;3:55:00;0.854;0.854;0.854
23/11/2011;4:00:00;0.813;0.813;0.813
23/11/2011;4:05:00;0.867;0.867;0.867
23/11/2011;4:10:00;0.704;0.704;0.704
23/11/2011;4:15:00;0.581;0.581;0.581
23/11/2011;4:20:00;0.559;0.559;0.559
23/11/2011;4:25:00;0.692;0.692;0.692
23/11/2011;4:30:00;0.803;0.803;0.803
23/11/2011;4:35:00;0.768;0.768;0.768
23/11/2011;4:40:00;0.701;0.701;0.701
23/11/2011;4:45:00;0.591;0.591;0.591
23/11/2011;4:50:00;0.597;0.597;0.597
23/11/2011;4:55:00;0.732;0.732;0.732
23/11/2011;5:00:00;0.896;0.896;0.896
23/11/2011;5:05:00;0.961;0.961;0.961
23/11/2011;5:10:00;0.997;0.997;0.997
23/11/2011;5:15:00;1.009;1.009;1.009
23/11/2011;5:20:00;1.153;1.153;1.153
23/11/2011;5:25:00;1.502;1.502;1.502
23/11/2011;5:30:00;1.624;1.624;1.624
23/11/2011;5:35:00;1.495;1.495;1.495
23/11/2011;5:40:00;1.467;1.467;1.467
23/11/2011;5:45:00;1.431;1.431;1.431
23/11/2011;5:50:00;1.437;1.437;1.437
23/11/2011;5:55:00;1.615;1.615;1.615
23/11/2011;6:00:00;2.01;2.01;2.01
23/11/2011;6:05:00;2.25;2.25;2.25
23/11/2011;6:10:00;2.244;2.244;2.244
23/11/2011;6:15:00;2.065;2.065;2.065
23/11/2011;6:20:00;2.152;2.152;2.152
23/11/2011;6:25:00;2.279;2.279;2.279
23/11/2011;6:30:00;2.377;2.377;2.377
23/11/2011;6:35:00;2.474;2.474;2.474
23/11/2011;6:40:00;2.645;2.645;2.645
23/11/2011;6:45:00;2.802;2.802;2.802
23/11/2011;6:50:00;2.914;2.914;2.914
23/11/2011;6:55:00;3.04;3.04;3.04
23/11/2011;7:00:00;3.201;3.201;3.201
23/11/2011;7:05:00;3.376;3.376;3.376
23/11/2011;7:10:00;3.526;3.526;3.526
23/11/2011;7:15:00;3.669;3.669;3.669
23/11/2011;7:20:00;3.866;3.866;3.866
23/11/2011;7:25:00;4.13;4.13;4.13
23/11/2011;7:30:00;4.414;4.414;4.414
23/11/2011;7:35:00;4.688;4.688;4.688
23/11/2011;7:40:00;4.908;4.908;4.908
23/11/2011;7:45:00;5.077;5.077;5.077
23/11/2011;7:50:00;5.096;5.096;5.096
23/11/2011;7:55:00;4.85;4.85;4.85
23/11/2011;8:00:00;4.728;4.728;4.728
23/11/2011;8:05:00;4.42;4.42;4.42
23/11/2011;8:10:00;4.302;4.302;4.302
23/11/2011;8:15:00;4.267;4.267;4.267
23/11/2011;8:20:00;4.311;4.311;4.311
23/11/2011;8:25:00;4.554;4.554;4.554
23/11/2011;8:30:00;5.071;5.071;5.071
23/11/2011;8:35:00;5.305;5.305;5.305
23/11/2011;8:40:00;5.393;5.393;5.393
23/11/2011;8:45:00;5.46;5.46;5.46
23/11/2011;8:50:00;5.305;5.305;5.305
23/11/2011;8:55:00;5.229;5.229;5.229
23/11/2011;9:00:00;5.541;5.541;5.541
23/11/2011;9:05:00;6.109;6.109;6.109
23/11/2011;9:10:00;6.216;6.216;6.216
23/11/2011;9:15:00;6.289;6.289;6.289
23/11/2011;9:20:00;6.321;6.321;6.321
23/11/2011;9:25:00;6.242;6.242;6.242
23/11/2011;9:30:00;6.355;6.355;6.355
23/11/2011;9:35:00;6.385;6.385;6.385
23/11/2011;9:40:00;6.219;6.219;6.219
23/11/2011;9:45:00;6.222;6.222;6.222
23/11/2011;9:50:00;6.152;6.152;6.152
23/11/2011;9:55:00;5.929;5.929;5.929
23/11/2011;10:00:00;5.758;5.758;5.758
23/11/2011;10:05:00;5.753;5.753;5.753
23/11/2011;10:10:00;5.731;5.731;5.731
23/11/2011;10:15:00;5.909;5.909;5.909
23/11/2011;10:20:00;6.245;6.245;6.245
23/11/2011;10:25:00;6.336;6.336;6.336
23/11/2011;10:30:00;6.033;6.033;6.033
23/11/2011;10:35:00;6.042;6.042;6.042
23/11/2011;10:40:00;6.596;6.596;6.596
23/11/2011;10:45:00;7.185;7.185;7.185
23/11/2011;10:50:00;7.549;7.549;7.549
23/11/2011;10:55:00;7.679;7.679;7.679
23/11/2011;11:00:00;7.536;7.536;7.536
23/11/2011;11:05:00;8.555;8.555;8.555
23/11/2011;11:10:00;8.358;8.358;8.358
23/11/2011;11:15:00;8.602;8.602;8.602
23/11/2011;11:20:00;8.999;8.999;8.999
23/11/2011;11:25:00;8.979;8.979;8.979
23/11/2011;11:30:00;9.37;9.37;9.37
23/11/2011;11:35:00;10.108;10.108;10.108
23/11/2011;11:40:00;10.198;10.198;10.198
23/11/2011;11:45:00;10.282;10.282;10.282
23/11/2011;11:50:00;10.733;10.733;10.733
23/11/2011;11:55:00;10.656;10.656;10.656
23/11/2011;12:00:00;10.852;10.852;10.852
23/11/2011;12:05:00;11.688;11.688;11.688
23/11/2011;12:10:00;11.671;11.671;11.671
23/11/2011;12:15:00;11.427;11.427;11.427
23/11/2011;12:20:00;11.294;11.294;11.294
23/11/2011;12:25:00;10.879;10.879;10.879
23/11/2011;12:30:00;10.241;10.241;10.241
23/11/2011;12:35:00;9.823;9.823;9.823
23/11/2011;12:40:00;9.915;9.915;9.915
23/11/2011;12:45:00;9.896;9.896;9.896
23/11/2011;12:50:00;9.794;9.794;9.794
23/11/2011;12:55:00;9.55;9.55;9.55
23/11/2011;13:00:00;9.306;9.306;9.306
23/11/2011;13:05:00;9.167;9.167;9.167
23/11/2011;13:10:00;8.721;8.721;8.721
23/11/2011;13:15:00;8.032;8.032;8.032
23/11/2011;13:20:00;7.249;7.249;7.249
23/11/2011;13:25:00;6.278;6.278;6.278
23/11/2011;13:30:00;5.636;5.636;5.636
23/11/2011;13:35:00;5.619;5.619;5.619
