"Título de trazado: M5023"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C","Event, mm","Acoplador separado","Acoplador adjunto","Host conectado","Parado","Final de archivo"
1473,03/11/2018 02:14:58 PM,12.594,,,,,,
1474,03/11/2018 02:29:58 PM,13.846,,,,,,
1475,03/11/2018 02:44:58 PM,16.523,,,,,,
1476,03/11/2018 02:59:58 PM,18.616,,,,,,
1477,03/11/2018 03:14:58 PM,17.189,,,,,,
1478,03/11/2018 03:29:58 PM,16.523,,,,,,
1479,03/11/2018 03:44:58 PM,15.664,,,,,,
1480,03/11/2018 03:59:58 PM,17.094,,,,,,
1481,03/11/2018 04:14:58 PM,18.045,,,,,,
1482,03/11/2018 04:29:58 PM,18.236,,,,,,
1483,03/11/2018 04:44:58 PM,17.284,,,,,,
1484,03/11/2018 04:59:58 PM,17.094,,,,,,
1485,03/11/2018 05:14:58 PM,15.187,,,,,,
1486,03/11/2018 05:29:58 PM,13.654,,,,,,
1487,03/11/2018 05:44:58 PM,12.690,,,,,,
1488,03/11/2018 05:59:58 PM,12.013,,,,,,
1489,03/11/2018 06:14:58 PM,11.139,,,,,,
1490,03/11/2018 06:29:58 PM,10.063,,,,,,
1491,03/11/2018 06:44:58 PM,9.373,,,,,,
1492,03/11/2018 06:59:58 PM,9.373,,,,,,
1493,03/11/2018 07:14:58 PM,9.472,,,,,,
1494,03/11/2018 07:29:58 PM,9.571,,,,,,
1495,03/11/2018 07:44:58 PM,9.571,,,,,,
1496,03/11/2018 07:59:58 PM,9.866,,,,,,
1497,03/11/2018 08:14:58 PM,9.768,,,,,,
1498,03/11/2018 08:29:58 PM,9.669,,,,,,
1499,03/11/2018 08:44:58 PM,9.571,,,,,,
1500,03/11/2018 08:59:58 PM,9.571,,,,,,
1501,03/11/2018 09:14:58 PM,9.472,,,,,,
1502,03/11/2018 09:29:58 PM,9.472,,,,,,
1503,03/11/2018 09:44:58 PM,9.373,,,,,,
1504,03/11/2018 09:59:58 PM,9.373,,,,,,
1505,03/11/2018 10:14:58 PM,9.472,,,,,,
1506,03/11/2018 10:29:58 PM,9.472,,,,,,
1507,03/11/2018 10:44:58 PM,9.472,,,,,,
1508,03/11/2018 10:59:58 PM,9.373,,,,,,
1509,03/11/2018 11:14:58 PM,9.373,,,,,,
1510,03/11/2018 11:29:58 PM,9.176,,,,,,
1511,03/11/2018 11:44:58 PM,8.978,,,,,,
1512,03/11/2018 11:59:58 PM,8.978,,,,,,
1513,03/12/2018 12:14:58 AM,8.879,,,,,,
1514,03/12/2018 12:29:58 AM,8.978,,,,,,
1515,03/12/2018 12:44:58 AM,8.879,,,,,,
1516,03/12/2018 12:59:58 AM,8.978,,,,,,
1517,03/12/2018 01:14:58 AM,8.978,,,,,,
1518,03/12/2018 01:29:58 AM,8.978,,,,,,
1519,03/12/2018 01:44:58 AM,8.978,,,,,,
1520,03/12/2018 01:59:58 AM,8.879,,,,,,
1521,03/12/2018 02:14:58 AM,8.680,,,,,,
1522,03/12/2018 02:29:58 AM,8.680,,,,,,
1523,03/12/2018 02:44:58 AM,8.581,,,,,,
1524,03/12/2018 02:59:58 AM,8.182,,,,,,
1525,03/12/2018 03:14:58 AM,7.782,,,,,,
1526,03/12/2018 03:29:58 AM,7.882,,,,,,
1527,03/12/2018 03:44:58 AM,7.882,,,,,,
1528,03/12/2018 03:59:58 AM,7.582,,,,,,
1529,03/12/2018 04:14:58 AM,7.582,,,,,,
1530,03/12/2018 04:29:58 AM,7.682,,,,,,
1531,03/12/2018 04:44:58 AM,7.682,,,,,,
1532,03/12/2018 04:59:58 AM,7.481,,,,,,
1533,03/12/2018 05:14:58 AM,7.481,,,,,,
1534,03/12/2018 05:29:58 AM,7.481,,,,,,
1535,03/12/2018 05:44:58 AM,7.381,,,,,,
1536,03/12/2018 05:59:58 AM,7.280,,,,,,
1537,03/12/2018 06:14:58 AM,6.775,,,,,,
1538,03/12/2018 06:29:58 AM,6.166,,,,,,
1539,03/12/2018 06:44:58 AM,6.166,,,,,,
1540,03/12/2018 06:59:58 AM,6.573,,,,,,
1541,03/12/2018 07:14:58 AM,7.582,,,,,,
1542,03/12/2018 07:29:58 AM,8.182,,,,,,
1543,03/12/2018 07:44:58 AM,9.077,,,,,,
1544,03/12/2018 07:59:58 AM,10.259,,,,,,
1545,03/12/2018 08:14:58 AM,11.139,,,,,,
1546,03/12/2018 08:29:58 AM,11.334,,,,,,
1547,03/12/2018 08:44:58 AM,11.334,,,,,,
1548,03/12/2018 08:59:58 AM,11.625,,,,,,
1549,03/12/2018 09:14:58 AM,12.401,,,,,,
1550,03/12/2018 09:29:58 AM,13.558,,,,,,
1551,03/12/2018 09:44:58 AM,13.750,,,,,,
1552,03/12/2018 09:59:58 AM,15.378,,,,,,
1553,03/12/2018 10:14:58 AM,16.523,,,,,,
1554,03/12/2018 10:29:58 AM,16.523,,,,,,
1555,03/12/2018 10:44:58 AM,16.999,,,,,,
1556,03/12/2018 10:59:58 AM,18.045,,,,,,
1557,03/12/2018 11:14:58 AM,17.094,,,,,,
1558,03/12/2018 11:29:58 AM,16.523,,,,,,
1559,03/12/2018 11:44:58 AM,13.750,,,,,,
1560,03/12/2018 11:59:58 AM,17.950,,,,,,
1561,03/12/2018 12:14:58 PM,22.429,,,,,,
1562,03/12/2018 12:29:58 PM,17.284,,,,,,
1563,03/12/2018 12:44:58 PM,16.999,,,,,,
1564,03/12/2018 12:59:58 PM,16.999,,,,,,
1565,03/12/2018 01:14:58 PM,18.711,,,,,,
1566,03/12/2018 01:29:58 PM,18.331,,,,,,
1567,03/12/2018 01:44:58 PM,16.713,,,,,,
1568,03/12/2018 01:59:58 PM,19.567,,,,,,
1569,03/12/2018 02:14:58 PM,21.187,,,,,,
1570,03/12/2018 02:29:58 PM,19.948,,,,,,
1571,03/12/2018 02:44:58 PM,21.473,,,,,,
1572,03/12/2018 02:59:58 PM,20.805,,,,,,
1573,03/12/2018 03:14:58 PM,20.234,,,,,,
1574,03/12/2018 03:29:58 PM,20.329,,,,,,
1575,03/12/2018 03:44:58 PM,20.519,,,,,,
1576,03/12/2018 03:59:58 PM,19.662,,,,,,
1577,03/12/2018 04:14:58 PM,20.329,,,,,,
1578,03/12/2018 04:29:58 PM,20.329,,,,,,
1579,03/12/2018 04:44:58 PM,19.853,,,,,,
1580,03/12/2018 04:59:58 PM,19.092,,,,,,
1581,03/12/2018 05:14:58 PM,16.713,,,,,,
1582,03/12/2018 05:29:58 PM,15.282,,,,,,
1583,03/12/2018 05:44:58 PM,14.325,,,,,,
1584,03/12/2018 05:59:58 PM,13.173,,,,,,
1585,03/12/2018 06:14:58 PM,12.110,,,,,,
1586,03/12/2018 06:29:58 PM,11.334,,,,,,
1587,03/12/2018 06:44:58 PM,10.651,,,,,,
1588,03/12/2018 06:59:58 PM,10.259,,,,,,
1589,03/12/2018 07:14:58 PM,10.259,,,,,,
1590,03/12/2018 07:29:58 PM,10.259,,,,,,
1591,03/12/2018 07:44:58 PM,10.259,,,,,,
1592,03/12/2018 07:59:58 PM,10.259,,,,,,
1593,03/12/2018 08:14:58 PM,10.259,,,,,,
1594,03/12/2018 08:29:58 PM,10.259,,,,,,
1595,03/12/2018 08:44:58 PM,10.259,,,,,,
1596,03/12/2018 08:59:58 PM,10.259,,,,,,
1597,03/12/2018 09:14:58 PM,10.259,,,,,,
1598,03/12/2018 09:29:58 PM,10.259,,,,,,
1599,03/12/2018 09:44:58 PM,10.161,,,,,,
1600,03/12/2018 09:59:58 PM,10.161,,,,,,
1601,03/12/2018 10:14:58 PM,10.161,,,,,,
1602,03/12/2018 10:29:58 PM,9.965,,,,,,
1603,03/12/2018 10:44:58 PM,9.768,,,,,,
1604,03/12/2018 10:59:58 PM,9.669,,,,,,
1605,03/12/2018 11:14:58 PM,9.571,,,,,,
1606,03/12/2018 11:29:58 PM,9.571,,,,,,
1607,03/12/2018 11:44:58 PM,9.472,,,,,,
1608,03/12/2018 11:59:58 PM,9.472,,,,,,
1609,03/13/2018 12:14:58 AM,9.373,,,,,,
1610,03/13/2018 12:29:58 AM,8.978,,,,,,
1611,03/13/2018 12:44:58 AM,8.680,,,,,,
1612,03/13/2018 12:59:58 AM,8.581,,,,,,
1613,03/13/2018 01:14:58 AM,8.680,,,,,,
1614,03/13/2018 01:29:58 AM,8.879,,,,,,
1615,03/13/2018 01:44:58 AM,8.879,,,,,,
1616,03/13/2018 01:59:58 AM,8.978,,,,,,
1617,03/13/2018 02:14:58 AM,8.978,,,,,,
1618,03/13/2018 02:29:58 AM,8.879,,,,,,
1619,03/13/2018 02:44:58 AM,8.680,,,,,,
1620,03/13/2018 02:59:58 AM,8.680,,,,,,
1621,03/13/2018 03:14:58 AM,8.581,,,,,,
1622,03/13/2018 03:29:58 AM,8.581,,,,,,
1623,03/13/2018 03:44:58 AM,8.481,,,,,,
1624,03/13/2018 03:59:58 AM,8.182,,,,,,
1625,03/13/2018 04:14:58 AM,7.983,,,,,,
1626,03/13/2018 04:29:58 AM,7.782,,,,,,
1627,03/13/2018 04:44:58 AM,7.682,,,,,,
1628,03/13/2018 04:59:58 AM,7.179,,,,,,
1629,03/13/2018 05:14:58 AM,6.573,,,,,,
1630,03/13/2018 05:29:58 AM,6.370,,,,,,
1631,03/13/2018 05:44:58 AM,6.471,,,,,,
1632,03/13/2018 05:59:58 AM,6.471,,,,,,
1633,03/13/2018 06:14:58 AM,6.268,,,,,,
1634,03/13/2018 06:29:58 AM,6.166,,,,,,
1635,03/13/2018 06:44:58 AM,6.166,,,,,,
1636,03/13/2018 06:59:58 AM,6.268,,,,,,
1637,03/13/2018 07:14:58 AM,7.381,,,,,,
1638,03/13/2018 07:29:58 AM,8.978,,,,,,
1639,03/13/2018 07:44:58 AM,10.161,,,,,,
1640,03/13/2018 07:59:58 AM,12.497,,,,,,
1641,03/13/2018 08:14:58 AM,13.750,,,,,,
1642,03/13/2018 08:29:58 AM,15.569,,,,,,
1643,03/13/2018 08:44:58 AM,16.523,,,,,,
1644,03/13/2018 08:59:58 AM,16.141,,,,,,
1645,03/13/2018 09:14:58 AM,17.855,,,,,,
1646,03/13/2018 09:29:58 AM,18.711,,,,,,
1647,03/13/2018 09:44:58 AM,18.521,,,,,,
1648,03/13/2018 09:59:58 AM,18.711,,,,,,
1649,03/13/2018 10:14:58 AM,17.665,,,,,,
1650,03/13/2018 10:29:58 AM,16.713,,,,,,
1651,03/13/2018 10:44:58 AM,16.808,,,,,,
1652,03/13/2018 10:59:58 AM,17.379,,,,,,
1653,03/13/2018 11:14:58 AM,19.377,,,,,,
1654,03/13/2018 11:29:58 AM,18.331,,,,,,
1655,03/13/2018 11:44:58 AM,17.475,,,,,,
1656,03/13/2018 11:59:58 AM,16.903,,,,,,
1657,03/13/2018 12:14:58 PM,17.950,,,,,,
1658,03/13/2018 12:29:58 PM,22.142,,,,,,
1659,03/13/2018 12:44:58 PM,23.196,,,,,,
1660,03/13/2018 12:59:58 PM,22.717,,,,,,
1661,03/13/2018 01:14:58 PM,21.760,,,,,,
1662,03/13/2018 01:29:58 PM,22.142,,,,,,
1663,03/13/2018 01:44:58 PM,21.473,,,,,,
1664,03/13/2018 01:59:58 PM,22.525,,,,,,
1665,03/13/2018 02:14:58 PM,22.621,,,,,,
1666,03/13/2018 02:29:58 PM,22.333,,,,,,
1667,03/13/2018 02:44:58 PM,23.388,,,,,,
1668,03/13/2018 02:59:58 PM,23.484,,,,,,
1669,03/13/2018 03:14:58 PM,22.812,,,,,,
1670,03/13/2018 03:29:58 PM,22.333,,,,,,
1671,03/13/2018 03:44:58 PM,22.717,,,,,,
1672,03/13/2018 03:59:58 PM,22.429,,,,,,
1673,03/13/2018 04:14:58 PM,21.569,,,,,,
1674,03/13/2018 04:29:58 PM,20.710,,,,,,
1675,03/13/2018 04:44:58 PM,20.710,,,,,,
1676,03/13/2018 04:59:58 PM,19.662,,,,,,
1677,03/13/2018 05:14:58 PM,16.237,,,,,,
1678,03/13/2018 05:29:58 PM,14.230,,,,,,
1679,03/13/2018 05:44:58 PM,12.980,,,,,,
1680,03/13/2018 05:59:58 PM,11.916,,,,,,
1681,03/13/2018 06:14:58 PM,11.431,,,,,,
1682,03/13/2018 06:29:58 PM,10.846,,,,,,
1683,03/13/2018 06:44:58 PM,10.651,,,,,,
1684,03/13/2018 06:59:58 PM,10.161,,,,,,
1685,03/13/2018 07:14:58 PM,9.965,,,,,,
1686,03/13/2018 07:29:58 PM,9.965,,,,,,
1687,03/13/2018 07:44:58 PM,9.866,,,,,,
1688,03/13/2018 07:59:58 PM,9.669,,,,,,
1689,03/13/2018 08:14:58 PM,9.571,,,,,,
1690,03/13/2018 08:29:58 PM,9.571,,,,,,
1691,03/13/2018 08:44:58 PM,9.373,,,,,,
1692,03/13/2018 08:59:58 PM,9.373,,,,,,
1693,03/13/2018 09:14:58 PM,8.879,,,,,,
1694,03/13/2018 09:29:58 PM,8.879,,,,,,
1695,03/13/2018 09:44:58 PM,9.077,,,,,,
1696,03/13/2018 09:59:58 PM,9.077,,,,,,
1697,03/13/2018 10:14:58 PM,9.077,,,,,,
1698,03/13/2018 10:29:58 PM,9.176,,,,,,
1699,03/13/2018 10:44:58 PM,9.077,,,,,,
1700,03/13/2018 10:59:58 PM,8.481,,,,,,
1701,03/13/2018 11:14:58 PM,8.182,,,,,,
1702,03/13/2018 11:29:58 PM,8.182,,,,,,
1703,03/13/2018 11:44:58 PM,8.082,,,,,,
1704,03/13/2018 11:59:58 PM,7.882,,,,,,
1705,03/14/2018 12:14:58 AM,7.882,,,,,,
1706,03/14/2018 12:29:58 AM,7.782,,,,,,
1707,03/14/2018 12:44:58 AM,7.481,,,,,,
1708,03/14/2018 12:59:58 AM,7.179,,,,,,
1709,03/14/2018 01:14:58 AM,7.179,,,,,,
1710,03/14/2018 01:29:58 AM,7.179,,,,,,
1711,03/14/2018 01:44:58 AM,7.280,,,,,,
1712,03/14/2018 01:59:58 AM,6.978,,,,,,
1713,03/14/2018 02:14:58 AM,6.877,,,,,,
1714,03/14/2018 02:29:58 AM,6.775,,,,,,
1715,03/14/2018 02:44:58 AM,6.573,,,,,,
1716,03/14/2018 02:59:58 AM,6.978,,,,,,
1717,03/14/2018 03:14:58 AM,6.775,,,,,,
1718,03/14/2018 03:29:58 AM,6.775,,,,,,
1719,03/14/2018 03:44:58 AM,6.573,,,,,,
1720,03/14/2018 03:59:58 AM,6.166,,,,,,
1721,03/14/2018 04:14:58 AM,5.655,,,,,,
1722,03/14/2018 04:29:58 AM,5.037,,,,,,
1723,03/14/2018 04:44:58 AM,4.727,,,,,,
1724,03/14/2018 04:59:58 AM,4.934,,,,,,
1725,03/14/2018 05:14:58 AM,5.141,,,,,,
1726,03/14/2018 05:29:58 AM,5.037,,,,,,
1727,03/14/2018 05:44:58 AM,5.037,,,,,,
1728,03/14/2018 05:59:58 AM,4.831,,,,,,
1729,03/14/2018 06:14:58 AM,4.831,,,,,,
1730,03/14/2018 06:29:58 AM,4.831,,,,,,
1731,03/14/2018 06:44:58 AM,4.934,,,,,,
1732,03/14/2018 06:59:58 AM,5.552,,,,,,
1733,03/14/2018 07:14:58 AM,7.280,,,,,,
1734,03/14/2018 07:29:58 AM,9.472,,,,,,
1735,03/14/2018 07:44:58 AM,11.819,,,,,,
1736,03/14/2018 07:59:58 AM,13.846,,,,,,
1737,03/14/2018 08:14:58 AM,15.951,,,,,,
1738,03/14/2018 08:29:58 AM,16.713,,,,,,
1739,03/14/2018 08:44:58 AM,17.855,,,,,,
1740,03/14/2018 08:59:58 AM,18.616,,,,,,
1741,03/14/2018 09:14:58 AM,19.377,,,,,,
1742,03/14/2018 09:29:58 AM,20.138,,,,,,
1743,03/14/2018 09:44:58 AM,20.805,,,,,,
1744,03/14/2018 09:59:58 AM,20.138,,,,,,
1745,03/14/2018 10:14:58 AM,21.760,,,,,,
1746,03/14/2018 10:29:58 AM,18.901,,,,,,
1747,03/14/2018 10:44:58 AM,19.092,,,,,,
1748,03/14/2018 10:59:58 AM,19.853,,,,,,
1749,03/14/2018 11:14:58 AM,19.187,,,,,,
1750,03/14/2018 11:29:58 AM,20.138,,,,,,
1751,03/14/2018 11:44:58 AM,23.196,,,,,,
1752,03/14/2018 11:59:58 AM,22.621,,,,,,
1753,03/14/2018 12:14:58 PM,23.004,,,,,,
1754,03/14/2018 12:29:58 PM,22.142,,,,,,
1755,03/14/2018 12:44:58 PM,23.004,,,,,,
1756,03/14/2018 12:59:58 PM,22.333,,,,,,
1757,03/14/2018 01:14:58 PM,21.187,,,,,,
1758,03/14/2018 01:29:58 PM,20.519,,,,,,
1759,03/14/2018 01:44:58 PM,18.711,,,,,,
1760,03/14/2018 01:59:58 PM,18.140,,,,,,
1761,03/14/2018 02:14:58 PM,18.996,,,,,,
1762,03/14/2018 02:29:58 PM,21.664,,,,,,
1763,03/14/2018 02:44:58 PM,22.429,,,,,,
1764,03/14/2018 02:59:58 PM,23.100,,,,,,
1765,03/14/2018 03:14:58 PM,22.717,,,,,,
1766,03/14/2018 03:29:58 PM,22.142,,,,,,
1767,03/14/2018 03:44:58 PM,21.664,,,,,,
1768,03/14/2018 03:59:58 PM,19.853,,,,,,
1769,03/14/2018 04:14:58 PM,18.331,,,,,,
1770,03/14/2018 04:29:58 PM,19.948,,,,,,
1771,03/14/2018 04:44:58 PM,17.950,,,,,,
1772,03/14/2018 04:59:58 PM,16.141,,,,,,
1773,03/14/2018 05:14:58 PM,14.996,,,,,,
1774,03/14/2018 05:29:58 PM,13.942,,,,,,
1775,03/14/2018 05:44:58 PM,12.980,,,,,,
1776,03/14/2018 05:59:58 PM,12.304,,,,,,
1777,03/14/2018 06:14:58 PM,11.625,,,,,,
1778,03/14/2018 06:29:58 PM,10.846,,,,,,
1779,03/14/2018 06:44:58 PM,10.259,,,,,,
1780,03/14/2018 06:59:58 PM,9.472,,,,,,
1781,03/14/2018 07:14:58 PM,8.978,,,,,,
1782,03/14/2018 07:29:58 PM,8.182,,,,,,
1783,03/14/2018 07:44:58 PM,7.481,,,,,,
1784,03/14/2018 07:59:58 PM,6.978,,,,,,
1785,03/14/2018 08:14:58 PM,6.775,,,,,,
1786,03/14/2018 08:29:58 PM,6.775,,,,,,
1787,03/14/2018 08:44:58 PM,7.079,,,,,,
1788,03/14/2018 08:59:58 PM,7.782,,,,,,
1789,03/14/2018 09:14:58 PM,8.182,,,,,,
1790,03/14/2018 09:29:58 PM,8.481,,,,,,
1791,03/14/2018 09:44:58 PM,8.680,,,,,,
1792,03/14/2018 09:59:58 PM,8.382,,,,,,
1793,03/14/2018 10:14:58 PM,8.481,,,,,,
1794,03/14/2018 10:29:58 PM,8.680,,,,,,
1795,03/14/2018 10:44:58 PM,8.680,,,,,,
1796,03/14/2018 10:59:58 PM,8.879,,,,,,
1797,03/14/2018 11:14:58 PM,8.978,,,,,,
1798,03/14/2018 11:29:58 PM,8.879,,,,,,
1799,03/14/2018 11:44:58 PM,8.879,,,,,,
1800,03/14/2018 11:59:58 PM,8.879,,,,,,
1801,03/15/2018 12:14:58 AM,8.779,,,,,,
1802,03/15/2018 12:29:58 AM,8.680,,,,,,
1803,03/15/2018 12:44:58 AM,8.879,,,,,,
1804,03/15/2018 12:59:58 AM,8.779,,,,,,
1805,03/15/2018 01:14:58 AM,8.879,,,,,,
1806,03/15/2018 01:29:58 AM,8.879,,,,,,
1807,03/15/2018 01:44:58 AM,8.879,,,,,,
1808,03/15/2018 01:59:58 AM,8.879,,,,,,
